0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
England,1,1,1,0,0,0,15*,15,,68.18,0,0
India,1,1,0,0,0,0,11,11,11.00,42.31,0,0
Zimbabwe,1,1,0,0,0,0,5,5,5.00,21.74,0,0
Overall (3),3,3,1,0,0,0,15*,31,15.50,43.66,0,0
