0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
West Indies,18.0,2,93,0,0,0/40,,,5.17
Overall (1),18.0,2,93,0,0,0/40,,,5.17
