0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,7,4,0,0,0,0,44,105,26.25,67.31,3,0
Bellerive Oval,4,4,0,0,0,1,45,91,22.75,79.13,1,0
Brisbane Cricket Ground,7,5,1,1,1,0,105,204,51.00,96.23,1,0
Etihad Stadium,3,0,0,0,0,0,0,0,,,2,0
Marrara Cricket Ground,3,2,1,0,0,0,22*,31,31.00,88.57,3,0
Melbourne Cricket Ground,8,7,3,0,0,1,25*,108,27.00,82.44,4,0
Sydney Cricket Ground,9,9,0,0,1,0,55,179,19.89,68.32,4,0
WACA Ground,4,4,1,0,0,0,44,101,33.67,71.13,2,0
,,,,,,,,,,,,
