0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,14.5,0,86,4,0,2/28,21.50,22.25,5.80
Canada,5.0,1,17,0,0,0/17,,,3.40
Ireland,20.0,0,89,4,0,2/40,22.25,30.00,4.45
Netherlands,19.0,2,65,2,0,1/32,32.50,57.00,3.42
Pakistan,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Scotland,22.0,0,89,1,0,1/43,89.00,132.00,4.05
Sri Lanka,4.0,0,39,0,0,0/39,,,9.75
Overall (7),94.5,3,431,12,0,2/28,35.92,47.42,4.54
