0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,13/04/2010,West Indies,Sabina Park,2,2,2.00,1/60,1,60.00,,0,,,,19 years 359 days
2.0,01/07/2010,Afghanistan,Sportpark Westvliet,-,2,2.00,0/34,1,94.00,,0,,,,20 years 73 days
3.0,03/07/2010,Scotland,VRA Ground,1*,3,3.00,0/44,1,138.00,1,1,,,,20 years 75 days
4.0,05/07/2010,Netherlands,Hazelaarweg,0*,3,3.00,0/24,1,162.00,,1,,,,20 years 77 days
5.0,07/07/2010,Ireland,VRA Ground,2*,5,5.00,3/35,4,49.25,,1,,,,20 years 79 days
6.0,09/07/2010,Kenya,Sportpark Thurlede,-,5,5.00,2/33,6,38.33,,1,,,,20 years 81 days
7.0,10/07/2010,Kenya,Sportpark Thurlede,-,5,5.00,1/32,7,37.43,,1,,,,20 years 82 days
8.0,06/09/2010,Ireland,"Cricket, Skating & Curling Club",-,5,5.00,2/26,9,32.00,,1,,,,20 years 140 days
9.0,07/09/2010,Ireland,"Cricket, Skating & Curling Club",0,5,2.50,1/77,10,36.50,1,2,,,,20 years 141 days
10.0,07/03/2011,Kenya,Arun Jaitley Stadium,-,5,2.50,0/20,10,38.50,,2,,,,20 years 322 days
11.0,07/08/2011,Afghanistan,Maple Leaf North - West Ground,0,5,1.67,0/44,10,42.90,,2,,,,21 years 109 days
12.0,09/08/2011,Afghanistan,"Cricket, Skating & Curling Club",3*,8,2.67,1/22,11,41.00,,2,,,,21 years 111 days
13.0,28/01/2014,Netherlands,Bay Oval,0*,8,2.67,1/34,12,40.42,,2,,,,23 years 284 days
