0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,8,8,0,0,2,0,62,284,35.50,90.16,0,0
Bellerive Oval,3,3,0,0,1,0,55,66,22.00,55.93,3,0
Berri Oval,1,1,0,0,0,0,11,11,11.00,57.89,0,0
Brisbane Cricket Ground,5,5,0,0,0,1,32,80,16.00,97.56,1,0
Eastern Oval,1,1,0,0,0,0,7,7,7.00,70.00,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,9,9,1,0,0,0,46*,238,29.75,75.32,1,0
Sydney Cricket Ground,10,10,2,0,5,0,81*,400,50.00,79.52,3,0
Tasmania Cricket Association Ground,1,1,0,0,0,0,8,8,8.00,30.77,0,0
WACA Ground,9,9,0,0,1,1,52,157,17.44,63.31,4,0
,,,,,,,,,,,,
