0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,16.0,1,75,2,0,2/29,37.50,48.00,4.69
Asgiriya Stadium,7.0,1,37,0,0,0/37,,,5.29
Bangabandhu National Stadium,37.0,1,179,7,0,2/34,25.57,31.71,4.84
Basin Reserve,10.0,1,47,2,0,2/47,23.50,30.00,4.70
Boland Park,10.0,0,48,0,0,0/48,,,4.80
Brisbane Cricket Ground,6.0,0,31,0,0,0/31,,,5.17
Buffalo Park,10.0,0,68,2,0,2/68,34.00,30.00,6.80
County Ground (Bristol),10.0,0,66,1,0,1/66,66.00,60.00,6.60
Eden Park,7.0,1,13,1,0,1/13,13.00,42.00,1.86
Gaddafi Stadium,19.0,3,86,2,0,2/30,43.00,57.00,4.53
Galle International Stadium,24.0,5,100,4,1,4/34,25.00,36.00,4.17
Gymkhana Club Ground,14.0,0,78,3,0,3/34,26.00,28.00,5.57
Harare Sports Club,8.0,0,24,0,0,0/24,,,3.00
Headingley,5.2,0,54,0,0,0/54,,,10.13
Kennington Oval,20.0,2,65,4,0,3/19,16.25,30.00,3.25
McLean Park,7.0,0,14,0,0,0/14,,,2.00
Melbourne Cricket Ground,6.0,1,22,2,0,2/22,11.00,18.00,3.67
National Stadium (Karachi),8.0,0,31,1,0,1/31,31.00,48.00,3.88
Nehru Stadium (Pune),8.0,0,47,1,0,1/47,47.00,48.00,5.88
Newlands,7.0,0,52,2,0,2/52,26.00,21.00,7.43
Old Trafford,7.0,0,42,2,0,2/42,21.00,21.00,6.00
Punjab Cricket Association IS Bindra Stadium,4.0,0,37,0,0,0/37,,,9.25
Queens Sports Club,13.0,4,42,3,0,3/21,14.00,26.00,3.23
R Premadasa Stadium,114.1,9,533,12,1,5/26,44.42,57.08,4.67
Rangiri Dambulla International Stadium,33.0,5,115,8,0,3/49,14.38,24.75,3.48
Rawalpindi Cricket Stadium,6.0,1,24,1,0,1/24,24.00,36.00,4.00
Reliance Stadium,7.0,0,47,2,0,2/47,23.50,21.00,6.71
Sardar Patel Stadium,5.0,0,29,2,0,2/29,14.50,15.00,5.80
Seddon Park,5.0,2,27,3,0,3/27,9.00,10.00,5.40
Sharjah Cricket Stadium,185.2,13,803,25,0,3/16,32.12,44.48,4.33
Sinhalese Sports Club Ground,49.0,9,188,8,0,3/34,23.50,36.75,3.84
St George's Park,9.0,0,35,2,0,2/35,17.50,27.00,3.89
The Rose Bowl,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Trent Bridge,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Wanderers Stadium,7.0,0,19,0,0,0/19,,,2.71
Westpac Stadium,9.0,2,28,4,1,4/28,7.00,13.50,3.11
Overall (36),709.5,61,3213,108,3,5/26,29.75,39.44,4.53
