0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Canada,1,1,0,0,0,0,3,3,3.00,30.00,1,0
Kenya,1,1,0,0,0,0,30,30,30.00,55.56,0,0
Zimbabwe,2,2,0,0,0,0,2,3,1.50,12.00,0,0
Overall (3),4,4,0,0,0,0,30,36,9.00,40.45,1,0
