0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,60.0,4,251,4,0,2/39,62.75,90.00,4.18
Second,62.0,0,309,11,1,4/27,28.09,33.82,4.98
Overall,122.0,4,560,15,1,4/27,37.33,48.80,4.59
