0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Kenya,8,8,0,0,3,0,68,242,30.25,61.11,7,0
South Africa,4,4,0,0,0,1,37,71,17.75,57.26,5,0
West Indies,8,8,2,0,0,0,46*,165,27.50,61.34,3,3
,,,,,,,,,,,,
