0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Antigua Recreation Ground,2,2,0,0,0,0,19,30,15.00,50.85,0,0
Gymkhana Club Ground,1,1,0,0,0,0,4,4,4.00,133.33,2,0
Jaffrey Sports Club Ground,2,2,0,0,2,0,52,103,51.50,56.28,0,0
Mombasa Sports Ground,3,3,0,0,1,0,68,108,36.00,66.26,2,0
Queen's Park Oval,6,6,2,0,0,0,46*,135,33.75,64.29,3,3
Ruaraka Sports Club Ground,2,2,0,0,0,0,19,27,13.50,57.45,3,0
Senwes Park,2,2,0,0,0,0,37,64,32.00,59.81,2,0
Willowmoore Park,2,2,0,0,0,1,7,7,3.50,41.18,3,0
Overall (8),20,20,2,0,3,1,68,478,26.56,60.58,15,3
