0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,18.1,4,62,2,0,1/29,31.00,54.50,3.41
Ayub National Stadium,6.1,1,20,1,0,1/20,20.00,37.00,3.24
Brisbane Cricket Ground,9.5,3,24,1,0,1/18,24.00,59.00,2.44
Edgbaston,11.0,0,47,3,0,3/47,15.67,22.00,4.27
Gaddafi Stadium,23.0,3,114,4,0,2/28,28.50,34.50,4.96
Headingley,12.0,4,31,2,0,2/31,15.50,36.00,2.58
Jinnah Stadium (Sialkot),8.0,0,43,0,0,0/43,,,5.38
Kennington Oval,12.0,2,32,1,0,1/32,32.00,72.00,2.67
Lord's,7.0,2,19,1,0,1/19,19.00,42.00,2.71
Melbourne Cricket Ground,33.0,4,131,2,0,2/10,65.50,99.00,3.97
National Stadium (Karachi),20.0,0,108,0,0,0/31,,,5.40
Old Trafford,11.0,1,58,0,0,0/58,,,5.27
Sharjah Cricket Stadium,8.0,2,26,0,0,0/26,,,3.25
St Helen's,12.0,1,55,1,0,1/55,55.00,72.00,4.58
Sydney Cricket Ground,28.3,4,104,2,0,1/36,52.00,85.50,3.65
Trent Bridge,6.0,1,24,0,0,0/24,,,4.00
WACA Ground,10.0,1,25,0,0,0/25,,,2.50
Overall (17),235.4,33,923,20,0,3/47,46.15,70.70,3.92
