0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
5,1,0,0,0,0,19,19,19.00,126.67,0,0
7,2,0,0,0,0,46,86,43.00,82.69,1,0
8,5,1,0,0,2,25,39,9.75,82.98,2,0
Overall,8,1,0,0,2,46,144,20.57,86.75,4,0
