0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Central Broward Regional Park,4,4,0,0,0,0,41,86,21.50,60.56,0,2
Wanderers Cricket Ground,1,1,0,0,0,0,38,38,38.00,95.00,5,0
Overall (2),5,5,0,0,0,0,41,124,24.80,68.13,5,2
