0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Eden Gardens,9.0,1,64,0,0,0/64,,,7.11
JSCA International Stadium Complex,10.0,0,61,0,0,0/61,,,6.10
Overall (2),19.0,1,125,0,0,0/61,,,6.58
