0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,10.0,1,53,1,0,1/53,53.00,60.00,5.30
Arnos Vale Ground,11.0,2,41,5,1,4/16,8.20,13.20,3.73
Bangabandhu National Stadium,102.0,5,521,13,0,3/65,40.08,47.08,5.11
Cazaly's Stadium,5.0,0,31,0,0,0/31,,,6.20
City Oval,3.0,0,21,0,0,0/21,,,7.00
Diamond Oval,14.0,0,89,1,0,1/33,89.00,84.00,6.36
Edgbaston,6.0,0,39,1,0,1/39,39.00,36.00,6.50
Gaddafi Stadium,9.0,0,56,4,1,4/56,14.00,13.50,6.22
Harare Sports Club,49.0,0,251,6,0,3/45,41.83,49.00,5.12
Kingsmead,3.0,0,26,1,0,1/26,26.00,18.00,8.67
MA Aziz Stadium,38.0,1,230,5,0,2/58,46.00,45.60,6.05
Marrara Cricket Ground,10.0,0,63,1,0,1/63,63.00,60.00,6.30
National Cricket Stadium (Grenada),5.0,0,28,1,0,1/28,28.00,30.00,5.60
National Stadium (Karachi),8.0,1,47,0,0,0/47,,,5.88
R Premadasa Stadium,41.0,2,213,4,0,2/27,53.25,61.50,5.20
Rawalpindi Cricket Stadium,8.5,0,42,2,0,2/42,21.00,26.50,4.75
Senwes Park,10.0,1,50,3,0,3/50,16.67,20.00,5.00
Sinhalese Sports Club Ground,44.0,3,243,4,0,1/36,60.75,66.00,5.52
Sir Vivian Richards Stadium,2.5,0,35,0,0,0/35,,,12.35
Sophia Gardens,10.0,1,69,3,0,3/69,23.00,20.00,6.90
St Lawrence Ground,9.0,0,57,1,0,1/57,57.00,54.00,6.33
The Rose Bowl,10.0,0,58,2,0,2/58,29.00,30.00,5.80
Trent Bridge,7.0,0,87,0,0,0/87,,,12.43
Wanderers Stadium,8.0,1,22,1,0,1/22,22.00,48.00,2.75
Willowmoore Park,6.0,0,37,0,0,0/37,,,6.17
Zahur Ahmed Chowdhury Stadium,5.0,0,43,0,0,0/43,,,8.60
Overall (26),434.4,18,2452,59,2,4/16,41.56,44.20,5.64
