0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,19.0,3,62,1,0,1/20,62.00,114.00,3.26
Arun Jaitley Stadium,5.0,0,26,1,0,1/26,26.00,30.00,5.20
Boland Park,2.0,0,15,0,0,0/15,,,7.50
Buffalo Park,10.0,1,45,1,0,1/45,45.00,60.00,4.50
"Cricket, Skating & Curling Club",32.0,2,149,5,0,3/43,29.80,38.40,4.66
Darren Sammy National Cricket Stadium,29.0,1,130,2,0,2/67,65.00,87.00,4.48
Gymkhana Club Ground,1.0,0,2,1,0,1/2,2.00,6.00,2.00
Jaffrey Sports Club Ground,15.0,0,70,1,0,1/44,70.00,90.00,4.67
Kingsmead,5.0,1,15,2,0,2/15,7.50,15.00,3.00
M Chinnaswamy Stadium,4.0,0,29,1,0,1/29,29.00,24.00,7.25
Mahinda Rajapaksha International Cricket Stadium,8.0,0,56,2,0,2/56,28.00,24.00,7.00
Mombasa Sports Ground,28.1,2,105,6,0,2/28,17.50,28.17,3.73
Newlands,10.0,3,15,3,0,3/15,5.00,20.00,1.50
Queen's Park Oval,19.0,2,59,4,0,3/18,14.75,28.50,3.11
Ruaraka Sports Club Ground,15.0,1,72,1,0,1/45,72.00,90.00,4.80
SuperSport Park,5.0,0,36,1,0,1/36,36.00,30.00,7.20
Vidarbha Cricket Association Stadium,8.0,0,56,0,0,0/56,,,7.00
Wankhede Stadium,10.0,1,30,1,0,1/30,30.00,60.00,3.00
Willowmoore Park,14.0,0,95,3,0,3/61,31.67,28.00,6.79
Overall (19),239.1,17,1067,36,0,3/15,29.64,39.86,4.46
