0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,01/07/2007,West Indies,Lord's,,4.0,0/18,,,4.50,,
2.0,04/07/2007,West Indies,Edgbaston,,10.0,0/31,,,3.50,,
3.0,07/07/2007,West Indies,Trent Bridge,,8.0,0/28,,,3.50,,
4.0,21/08/2007,India,The Rose Bowl,R Dravid (c †M J Prior),10.0,1/28,,192.00,3.28,1,105.00
5.0,24/08/2007,India,County Ground (Bristol),,4.0,0/31,,216.00,3.78,,136.00
6.0,05/09/2007,India,Kennington Oval,Yuvraj Singh (c & b),10.0,2/55,,92.00,4.15,2,63.67
,,,,G Gambhir (c M S Panesar),,,,,,3,
7.0,08/09/2007,India,Lord's,Yuvraj Singh (c P D Collingwood),10.0,3/23,,56.00,3.82,4,35.67
,,,,P P Chawla (st †M J Prior),,,,,,5,
,,,,R V Uthappa (c J M Anderson),,,,,,6,
8.0,15/02/2008,New Zealand,Eden Park,,7.0,0/55,,63.00,4.27,,44.83
9.0,20/02/2008,New Zealand,McLean Park,,2.0,0/14,,65.00,4.35,,47.17
10.0,23/02/2008,New Zealand,AMI Stadium,,5.0,0/24,,70.00,4.39,,51.17
11.0,18/06/2008,New Zealand,Edgbaston,,1.0,0/10,,71.00,4.46,,52.83
12.0,20/03/2009,West Indies,Providence Stadium,,8.0,0/33,,79.00,4.43,,58.33
13.0,22/03/2009,West Indies,Providence Stadium,D J J Bravo (c P D Collingwood),10.0,2/53,,66.75,4.53,7,50.38
,,,,K A Pollard (c K P Pietersen),,,,,,8,
14.0,27/03/2009,West Indies,Kensington Oval,,1.0,0/24,,67.50,4.74,,53.38
15.0,29/03/2009,West Indies,Kensington Oval,S Chanderpaul (c †M J Prior),10.0,3/26,,54.55,4.53,9,41.18
,,,,D Ramdin (c A Flintoff),,,,,,10,
,,,,K A Pollard (c A Flintoff),,,,,,11,
16.0,03/04/2009,West Indies,Darren Sammy National Cricket Stadium,,4.0,0/16,,56.73,4.51,,42.64
17.0,24/05/2009,West Indies,County Ground (Bristol),,6.0,0/24,,60.00,4.48,,44.82
18.0,26/05/2009,West Indies,Edgbaston,,7.0,0/43,,63.82,4.58,,48.73
19.0,15/09/2009,Australia,Trent Bridge,M E K Hussey (c R J Sidebottom),10.0,1/49,,63.50,4.61,12,48.75
20.0,17/09/2009,Australia,Trent Bridge,T D Paine (c †M J Prior),10.0,1/49,,63.23,4.63,13,48.77
