0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,02/07/2008,Ireland,Mannofield Park,3*,3,,0/28,0,,2,2,,,,21 years 90 days
2.0,03/07/2008,New Zealand,Mannofield Park,7,10,10.00,,0,,,2,,,,21 years 91 days
3.0,29/07/2008,Netherlands,Castle Avenue,-,10,10.00,1/16,1,44.00,2,4,,,,21 years 117 days
4.0,31/07/2008,Ireland,Castle Avenue,16,26,13.00,0/17,1,61.00,,4,,,,21 years 119 days
5.0,12/08/2008,Kenya,Cambusdoon New Ground,-,26,13.00,0/15,1,76.00,,4,,,,21 years 131 days
6.0,28/08/2009,Australia,Grange Cricket Club,25,51,17.00,1/55,2,65.50,1,5,,,,22 years 147 days
7.0,15/06/2010,Netherlands,Hazelaarweg,84,135,33.75,1/40,3,57.00,1,6,,,,23 years 73 days
8.0,19/06/2010,England,Grange Cricket Club,3,138,27.60,0/11,3,60.67,,6,,,,23 years 77 days
9.0,01/07/2010,Netherlands,VRA Ground,37,175,29.17,1/21,4,50.75,,6,,,,23 years 89 days
10.0,03/07/2010,Canada,VRA Ground,67,242,34.57,1/13,5,43.20,,6,,,,23 years 91 days
11.0,05/07/2010,Ireland,Sportpark Westvliet,4,246,30.75,1/20,6,39.33,,6,,,,23 years 93 days
12.0,07/07/2010,Kenya,Hazelaarweg,2,248,27.56,2/14,8,31.25,1,7,,,,23 years 95 days
13.0,09/07/2010,Afghanistan,Hazelaarweg,7,255,25.50,1/24,9,30.44,1,8,,,,23 years 97 days
14.0,10/07/2010,Ireland,VRA Ground,0,255,23.18,1/45,10,31.90,1,9,,,,23 years 98 days
15.0,16/08/2010,Afghanistan,Cambusdoon New Ground,4,259,21.58,0/17,10,33.60,,9,,,,23 years 135 days
16.0,17/08/2010,Afghanistan,Cambusdoon New Ground,33,292,22.46,0/10,10,34.60,,9,,,,23 years 136 days
17.0,28/06/2011,Netherlands,Mannofield Park,29,321,22.93,0/32,10,37.80,1,10,,,,24 years 86 days
18.0,29/06/2011,Netherlands,Mannofield Park,10,331,22.07,1/18,11,36.00,,10,,,,24 years 87 days
19.0,12/07/2011,Ireland,Grange Cricket Club,56,387,24.19,0/53,11,40.82,1,11,,,,24 years 100 days
20.0,13/07/2011,Sri Lanka,Grange Cricket Club,0,387,22.76,0/23,11,42.91,,11,,,,24 years 101 days
21.0,12/07/2012,Canada,Cambusdoon New Ground,9,396,22.00,0/16,11,44.36,,11,,,,25 years 100 days
22.0,06/03/2013,Afghanistan,Sharjah Cricket Stadium,51,447,23.53,0/17,11,45.91,,11,,,,25 years 337 days
23.0,08/03/2013,Afghanistan,Sharjah Cricket Stadium,2,449,22.45,0/8,11,46.64,1,12,,,,25 years 339 days
24.0,17/05/2013,Pakistan,Grange Cricket Club,10,459,21.86,,11,46.64,,12,,,,26 years 44 days
25.0,30/06/2013,Kenya,Mannofield Park,5*,464,22.10,,11,46.64,,12,,,,26 years 88 days
26.0,02/07/2013,Kenya,Mannofield Park,9*,473,22.52,,11,46.64,,12,,,,26 years 90 days
27.0,03/09/2013,Australia,Grange Cricket Club,6,479,21.77,0/14,11,47.91,,12,,,,26 years 153 days
28.0,06/09/2013,Ireland,Civil Service Cricket Club,7,486,21.13,,11,47.91,,12,,,,26 years 156 days
29.0,08/09/2013,Ireland,Civil Service Cricket Club,35,521,21.71,,11,47.91,,12,,,,26 years 158 days
30.0,23/01/2014,Canada,Hagley Oval,1,522,20.88,0/34,11,51.00,,12,,,,26 years 295 days
31.0,30/01/2014,Kenya,Hagley Oval,30,552,21.23,,11,51.00,,12,,,,26 years 302 days
32.0,01/02/2014,United Arab Emirates,Bert Sutcliffe Oval,63,615,22.78,,11,51.00,,12,,,,26 years 304 days
33.0,08/09/2014,Ireland,The Village,2,617,22.04,1/34,12,49.58,,12,,,,27 years 158 days
34.0,10/09/2014,Ireland,The Village,101*,718,25.64,1/19,13,47.23,,12,,,,27 years 160 days
35.0,12/09/2014,Ireland,The Village,-,718,25.64,0/13,13,48.23,1,13,,,,27 years 162 days
36.0,08/01/2015,Afghanistan,ICC Global Cricket Academy,5,723,24.93,2/38,15,44.33,,13,,,,27 years 280 days
37.0,12/01/2015,Ireland,Dubai International Cricket Stadium,28,751,25.03,1/34,16,43.69,,13,,,,27 years 284 days
38.0,14/01/2015,Afghanistan,Sheikh Zayed Stadium,62,813,26.23,,16,43.69,,13,,,,27 years 286 days
39.0,19/01/2015,Ireland,ICC Global Cricket Academy,-,813,26.23,,16,43.69,,13,,,,27 years 291 days
40.0,17/02/2015,New Zealand,University Oval,50,863,26.97,,16,43.69,,13,,,,27 years 320 days
41.0,23/02/2015,England,Hagley Oval,8,871,26.39,1/43,17,43.65,,13,,,,27 years 326 days
42.0,26/02/2015,Afghanistan,University Oval,25,896,26.35,4/40,21,37.24,,13,,,,27 years 329 days
43.0,04/03/2015,Bangladesh,Saxton Oval,26,922,26.34,0/18,21,38.10,,13,,,,27 years 335 days
44.0,11/03/2015,Sri Lanka,Bellerive Oval,29,951,26.42,2/31,23,36.13,,13,,,,27 years 342 days
45.0,14/03/2015,Australia,Bellerive Oval,1,952,25.73,,23,36.13,,13,,,,27 years 345 days
46.0,26/01/2016,Hong Kong,Mission Road,16,968,25.47,0/14,23,36.74,,13,,,,28 years 298 days
47.0,04/07/2016,Afghanistan,Grange Cricket Club,-,968,25.47,,23,36.74,,13,,,,29 years 92 days
48.0,06/07/2016,Afghanistan,Grange Cricket Club,19,987,25.31,,23,36.74,1,14,,,,29 years 94 days
49.0,14/08/2016,United Arab Emirates,Grange Cricket Club,27,1014,25.35,,23,36.74,1,15,,,,29 years 133 days
50.0,16/08/2016,United Arab Emirates,Grange Cricket Club,15*,1029,25.73,0/12,23,37.26,2,17,,,,29 years 135 days
51.0,08/09/2016,Hong Kong,Grange Cricket Club,4,1033,25.20,,23,37.26,,17,,,,29 years 158 days
52.0,10/09/2016,Hong Kong,Grange Cricket Club,10,1043,24.83,,23,37.26,2,19,,,,29 years 160 days
53.0,24/01/2017,United Arab Emirates,Dubai International Cricket Stadium,50,1093,25.42,,23,37.26,1,20,,,,29 years 296 days
54.0,15/06/2017,Zimbabwe,Grange Cricket Club,15,1108,25.18,1/29,24,36.92,,20,,,,30 years 73 days
55.0,17/06/2017,Zimbabwe,Grange Cricket Club,7,1115,24.78,0/17,24,37.63,2,22,,,,30 years 75 days
56.0,05/10/2017,Papua New Guinea,Amini Park,54,1169,25.41,,24,37.63,,22,,,,30 years 185 days
57.0,08/10/2017,Papua New Guinea,Amini Park,5,1174,24.98,,24,37.63,,22,,,,30 years 188 days
58.0,24/11/2017,Papua New Guinea,Dubai International Cricket Stadium,3,1177,24.52,0/14,24,38.21,1,23,,,,30 years 235 days
59.0,25/11/2017,Papua New Guinea,Dubai International Cricket Stadium,39,1216,24.82,,24,38.21,,23,,,,30 years 236 days
60.0,16/01/2018,Ireland,ICC Global Cricket Academy,5,1221,24.42,,24,38.21,,23,,,,30 years 288 days
61.0,18/01/2018,Ireland,ICC Global Cricket Academy,10,1231,24.14,,24,38.21,,23,,,,30 years 290 days
62.0,21/01/2018,United Arab Emirates,ICC Global Cricket Academy,8,1239,23.83,1/15,25,37.28,,23,,,,30 years 293 days
63.0,23/01/2018,United Arab Emirates,ICC Global Cricket Academy,90,1329,25.08,0/40,25,38.88,,23,,,,30 years 295 days
64.0,04/03/2018,Afghanistan,Bulawayo Athletic Club,67,1396,25.85,3/42,28,36.21,,23,,,,30 years 335 days
65.0,06/03/2018,Hong Kong,Bulawayo Athletic Club,1,1397,25.40,,28,36.21,,23,,,,30 years 337 days
66.0,12/03/2018,Zimbabwe,Queens Sports Club,47,1444,25.79,0/14,28,36.71,1,24,,,,30 years 343 days
67.0,15/03/2018,United Arab Emirates,Queens Sports Club,37*,1481,26.45,,28,36.71,,24,,,,30 years 346 days
68.0,18/03/2018,Ireland,Harare Sports Club,44,1525,26.75,0/9,28,37.04,,24,,,,30 years 349 days
69.0,21/03/2018,West Indies,Harare Sports Club,33,1558,26.86,1/12,29,36.17,,24,,,,30 years 352 days
70.0,10/06/2018,England,Grange Cricket Club,39,1597,27.07,2/67,31,36.00,,24,,,,31 years 68 days
71.0,10/05/2019,Afghanistan,Grange Cricket Club,33,1630,27.17,0/21,31,36.68,1,25,,,,32 years 37 days
72.0,15/08/2019,Oman,Mannofield Park,11,1641,26.90,0/11,31,37.03,,25,,,,32 years 134 days
73.0,17/08/2019,Papua New Guinea,Mannofield Park,22,1663,26.82,0/19,31,37.65,1,26,,,,32 years 136 days
74.0,18/08/2019,Oman,Mannofield Park,68,1731,27.48,0/8,31,37.90,,26,,,,32 years 137 days
