0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,56.0,0,235,7,1,4/24,33.57,48.00,4.20
AMI Stadium,165.2,7,732,23,0,3/17,31.83,43.13,4.43
Arnos Vale Ground,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Arun Jaitley Stadium,10.0,2,46,2,0,2/46,23.00,30.00,4.60
Bangabandhu National Stadium,39.0,1,139,4,0,3/25,34.75,58.50,3.56
Barabati Stadium,10.0,0,39,2,0,2/39,19.50,30.00,3.90
Basin Reserve,17.0,0,86,0,0,,,,5.06
Bay Oval,20.0,0,84,0,0,0/41,,,4.20
Bellerive Oval,46.0,2,186,3,0,2/37,62.00,92.00,4.04
Brabourne Stadium,17.0,1,60,1,0,1/15,60.00,102.00,3.53
Brisbane Cricket Ground,27.0,0,165,2,0,1/24,82.50,81.00,6.11
Carisbrook,40.0,0,202,2,0,1/21,101.00,120.00,5.05
County Ground (Bristol),14.0,1,58,1,0,1/32,58.00,84.00,4.14
Darren Sammy National Cricket Stadium,40.0,0,209,5,0,3/57,41.80,48.00,5.23
Diamond Oval,10.0,0,19,0,0,0/19,,,1.90
Dubai International Cricket Stadium,10.0,0,40,2,0,2/40,20.00,30.00,4.00
Eden Park,193.0,10,776,25,0,3/29,31.04,46.32,4.02
Edgbaston,16.0,1,55,0,0,0/5,,,3.44
Etihad Stadium,40.0,2,152,8,1,4/33,19.00,30.00,3.80
Gaddafi Stadium,20.0,0,94,4,0,3/44,23.50,30.00,4.70
Hagley Oval,10.0,0,34,2,0,2/34,17.00,30.00,3.40
Harare Sports Club,31.1,0,143,7,0,3/41,20.43,26.71,4.59
Iqbal Stadium,10.0,0,68,1,0,1/68,68.00,60.00,6.80
Kallang Ground,11.0,0,63,2,0,2/23,31.50,33.00,5.73
Kennington Oval,28.0,4,100,3,0,3/14,33.33,56.00,3.57
Kingsmead,10.0,0,47,1,0,1/47,47.00,60.00,4.70
Lal Bahadur Shastri Stadium,14.0,0,74,0,0,0/35,,,5.29
Lord's,19.2,2,62,8,1,5/30,7.75,14.50,3.21
M Chinnaswamy Stadium,10.0,0,57,0,0,0/57,,,5.70
MA Aziz Stadium,3.5,0,8,3,0,3/8,2.67,7.67,2.09
MA Chidambaram Stadium,16.0,1,67,2,0,1/21,33.50,48.00,4.19
Madhavrao Scindia Cricket Ground,8.0,0,48,2,0,2/48,24.00,24.00,6.00
Mangaung Oval,20.0,0,87,1,0,1/35,87.00,120.00,4.35
Mannofield Park,6.2,2,20,2,0,2/20,10.00,19.00,3.16
McLean Park,215.3,9,864,30,1,4/18,28.80,43.10,4.01
Melbourne Cricket Ground,79.0,2,350,7,0,3/58,50.00,67.71,4.43
Nahar Singh Stadium,1.0,0,6,0,0,0/6,,,6.00
National Cricket Stadium (Grenada),30.0,0,145,3,0,2/35,48.33,60.00,4.83
Nehru Stadium (Guwahati),20.0,1,57,4,0,2/20,14.25,30.00,2.85
Nehru Stadium (Pune),8.0,0,59,2,0,2/59,29.50,24.00,7.38
Newlands,20.0,1,64,4,0,3/33,16.00,30.00,3.20
Owen Delany Park,13.0,1,50,5,1,4/24,10.00,15.60,3.85
Providence Stadium,8.4,1,23,4,1,4/23,5.75,13.00,2.65
Punjab Cricket Association IS Bindra Stadium,20.0,0,93,2,0,1/41,46.50,60.00,4.65
Queen's Park Oval,3.0,0,27,0,0,0/27,,,9.00
Queens Sports Club,22.0,1,109,4,0,3/29,27.25,33.00,4.95
Queenstown Events Centre,56.0,4,180,9,1,5/7,20.00,37.33,3.21
R Premadasa Stadium,80.3,1,325,10,0,2/33,32.50,48.30,4.04
Rangiri Dambulla International Stadium,48.0,10,117,10,1,4/14,11.70,28.80,2.44
Reliance Stadium,9.0,0,41,0,0,0/41,,,4.56
Riverside Ground,10.5,0,39,2,0,1/1,19.50,32.50,3.60
Sabina Park,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Sardar Patel Stadium,10.0,3,25,2,0,2/25,12.50,30.00,2.50
Sawai Mansingh Stadium,8.0,0,32,1,0,1/32,32.00,48.00,4.00
Saxton Oval,10.0,0,41,0,0,0/41,,,4.10
Seddon Park,64.1,2,263,8,1,4/49,32.88,48.13,4.10
Sharjah Cricket Stadium,10.0,0,48,0,0,0/48,,,4.80
Sheikh Zayed Stadium,40.0,3,166,8,0,3/53,20.75,30.00,4.15
Shere Bangla National Stadium,68.0,1,244,8,0,3/32,30.50,51.00,3.59
Sinhalese Sports Club Ground,41.3,3,182,5,0,2/10,36.40,49.80,4.39
Sir Vivian Richards Stadium,19.0,1,73,3,0,3/39,24.33,38.00,3.84
Sophia Gardens,19.0,1,79,2,0,1/16,39.50,57.00,4.16
St George's Park,39.0,2,156,2,0,1/29,78.00,117.00,4.00
SuperSport Park,20.0,1,70,3,0,2/18,23.33,40.00,3.50
Sydney Cricket Ground,50.1,1,234,5,0,2/41,46.80,60.20,4.66
University Oval,26.2,2,71,3,0,3/24,23.67,52.67,2.70
Vidarbha Cricket Association Stadium,7.0,0,39,0,0,0/39,,,5.57
WACA Ground,38.0,0,139,3,0,2/40,46.33,76.00,3.66
Wanderers Stadium,31.1,2,148,7,0,3/43,21.14,26.71,4.75
Westpac Stadium,172.3,10,690,22,1,4/20,31.36,47.05,4.00
Willowmoore Park,10.0,0,34,0,0,0/34,,,3.40
Zahur Ahmed Chowdhury Stadium,10.0,0,39,0,0,0/39,,,3.90
Overall (72),2343.2,99,9674,305,10,5/7,31.72,46.10,4.13
