0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arnos Vale Ground,1,1,0,0,0,0,6,6,6.00,31.58,0,0
Edgbaston,1,1,0,0,0,0,1,1,1.00,33.33,1,0
Headingley,1,1,0,0,0,0,14,14,14.00,60.87,0,0
Kennington Oval,1,1,0,0,0,0,3,3,3.00,33.33,1,0
Kensington Oval,1,1,1,0,0,0,22*,22,,137.50,1,0
Lord's,1,1,0,0,0,1,0,0,0.00,,0,0
Old Trafford,3,2,0,0,0,0,41,55,27.50,67.90,0,0
Queen's Park Oval,2,2,0,0,0,0,8,9,4.50,60.00,0,0
Riverside Ground,1,0,0,0,0,0,0,0,,,0,0
Sabina Park,1,1,0,0,0,0,22,22,22.00,115.79,0,0
Trent Bridge,1,1,0,0,0,0,24,24,24.00,68.57,1,0
Overall (11),14,12,1,0,0,1,41,156,14.18,69.33,4,0
