0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,48.4,2,275,4,0,2/46,68.75,73.00,5.65
Canada,8.2,2,23,2,0,2/23,11.50,25.00,2.76
England,9.5,0,71,1,0,1/71,71.00,59.00,7.22
Hong Kong,33.0,3,156,3,0,2/44,52.00,66.00,4.73
Ireland,57.0,1,307,8,0,2/44,38.38,42.75,5.39
Kenya,10.0,0,65,2,0,2/65,32.50,30.00,6.50
Netherlands,8.0,1,27,4,1,4/27,6.75,12.00,3.38
Oman,12.0,2,37,3,0,3/23,12.33,24.00,3.08
Papua New Guinea,46.0,7,198,7,1,4/38,28.29,39.43,4.30
Sri Lanka,15.0,0,124,2,0,2/76,62.00,45.00,8.27
United Arab Emirates,60.4,2,260,16,0,3/25,16.25,22.75,4.29
West Indies,9.0,1,27,3,0,3/27,9.00,18.00,3.00
Zimbabwe,17.2,1,102,6,1,5/33,17.00,17.33,5.88
Overall (13),334.5,22,1672,61,3,5/33,27.41,32.93,4.99
