0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,18/08/2008,Scotland,Grange Cricket Club,-,0,,1/22,1,22.00,1,1,,,,23 years 261 days
2.0,22/08/2008,South Africa,Headingley,-,0,,1/42,2,32.00,,1,,,,23 years 265 days
3.0,26/08/2008,South Africa,Trent Bridge,-,0,,,2,32.00,,1,,,,23 years 269 days
4.0,29/08/2008,South Africa,Kennington Oval,31,31,31.00,5/41,7,15.00,2,3,,,,23 years 272 days
5.0,31/08/2008,South Africa,Lord's,-,31,31.00,1/34,8,17.38,,3,,,,23 years 274 days
6.0,03/09/2008,South Africa,Sophia Gardens,-,31,31.00,,8,17.38,,3,,,,23 years 277 days
7.0,14/11/2008,India,Madhavrao Scindia Cricket Ground,28,59,29.50,2/78,10,21.70,,3,,,,23 years 349 days
8.0,17/11/2008,India,Holkar Cricket Stadium,20,79,26.33,0/37,10,25.40,1,4,,,,23 years 352 days
9.0,20/11/2008,India,Green Park,26,105,26.25,0/18,10,27.20,,4,,,,23 years 355 days
10.0,23/11/2008,India,M Chinnaswamy Stadium,11,116,23.20,1/24,11,26.91,,4,,,,23 years 358 days
11.0,26/11/2008,India,Barabati Stadium,-,116,23.20,0/23,11,29.00,,4,,,,23 years 361 days
12.0,09/07/2011,Sri Lanka,Old Trafford,8,124,20.67,1/49,12,30.67,,4,,,,26 years 220 days
13.0,25/08/2011,Ireland,Castle Avenue,13,137,19.57,1/12,13,29.23,,4,,,,26 years 267 days
14.0,03/09/2011,India,Riverside Ground,-,137,19.57,1/42,14,30.14,1,5,,,,26 years 276 days
15.0,06/09/2011,India,The Rose Bowl,9*,146,20.86,0/11,14,30.93,,5,,,,26 years 279 days
16.0,16/09/2011,India,Sophia Gardens,-,146,20.86,0/55,14,34.86,,5,,,,26 years 289 days
17.0,14/10/2011,India,Rajiv Gandhi International Stadium,16,162,20.25,1/49,15,35.80,,5,,,,26 years 317 days
18.0,17/10/2011,India,Arun Jaitley Stadium,42,204,22.67,0/17,15,36.93,,5,,,,26 years 320 days
19.0,20/10/2011,India,Punjab Cricket Association IS Bindra Stadium,70*,274,30.44,0/50,15,40.27,,5,,,,26 years 323 days
20.0,23/10/2011,India,Wankhede Stadium,14,288,28.80,0/9,15,40.87,,5,,,,26 years 326 days
21.0,25/10/2011,India,Eden Gardens,18,306,27.82,3/57,18,37.22,,5,,,,26 years 328 days
22.0,13/02/2012,Pakistan,Sheikh Zayed Stadium,17*,323,29.36,3/26,21,33.14,,5,,,,27 years 74 days
23.0,15/02/2012,Pakistan,Sheikh Zayed Stadium,-,323,29.36,2/51,23,32.48,1,6,,,,27 years 76 days
24.0,18/02/2012,Pakistan,Dubai International Cricket Stadium,-,323,29.36,0/37,23,34.09,1,7,,,,27 years 79 days
25.0,21/02/2012,Pakistan,Dubai International Cricket Stadium,17*,340,30.91,0/55,23,36.48,,7,,,,27 years 82 days
26.0,07/07/2012,Australia,Riverside Ground,-,340,30.91,0/18,23,37.26,,7,,,,27 years 219 days
27.0,10/07/2012,Australia,Old Trafford,-,340,30.91,0/17,23,38.00,,7,,,,27 years 222 days
28.0,28/08/2012,South Africa,The Rose Bowl,45,385,32.08,0/47,23,40.04,,7,,,,27 years 271 days
29.0,31/08/2012,South Africa,Kennington Oval,13*,398,33.17,,23,40.04,,7,,,,27 years 274 days
30.0,02/09/2012,South Africa,Lord's,-,398,33.17,0/28,23,41.26,,7,,,,27 years 276 days
31.0,05/09/2012,South Africa,Trent Bridge,9,407,31.31,0/11,23,41.74,,7,,,,27 years 279 days
32.0,11/01/2013,India,Saurashtra Cricket Association Stadium,44*,451,34.69,0/21,23,42.65,,7,,,,28 years 42 days
33.0,15/01/2013,India,Nehru Stadium (Kochi),30*,481,37.00,0/43,23,44.52,,7,,,,28 years 46 days
34.0,19/01/2013,India,JSCA International Stadium Complex,0,481,34.36,,23,44.52,,7,,,,28 years 50 days
35.0,23/01/2013,India,Punjab Cricket Association IS Bindra Stadium,1,482,32.13,0/21,23,45.43,,7,,,,28 years 54 days
36.0,27/01/2013,India,Himachal Pradesh Cricket Association Stadium,-,482,32.13,1/46,24,45.46,,7,,,,28 years 58 days
