0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,1,0,0,0,20*,20,,222.22,1,0
Bangladesh,5,4,0,0,0,0,16,37,9.25,50.00,4,0
Canada,1,1,0,0,1,0,88,88,88.00,104.76,2,0
England,15,13,1,0,1,0,54,361,30.08,91.16,19,1
India,19,17,5,0,3,0,87*,425,35.42,77.98,16,0
Kenya,1,1,0,0,1,0,65,65,65.00,82.28,1,0
New Zealand,17,16,1,2,3,1,110,692,46.13,91.78,27,0
Pakistan,19,17,5,0,0,1,42,321,26.75,76.61,35,2
Scotland,1,0,0,0,0,0,0,0,,,2,0
South Africa,17,17,0,0,4,0,78,395,23.24,90.18,18,2
Sri Lanka,15,14,2,0,1,0,50,260,21.67,77.84,16,2
West Indies,9,8,1,0,2,0,70,275,39.29,88.71,24,1
Zimbabwe,6,6,0,0,0,0,49,183,30.50,69.32,5,3
Overall (13),126,115,16,2,16,2,110,3122,31.54,84.24,170,11
