0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,09/06/2012,Sri Lanka,Pallekele International Cricket Stadium,not out,0*,0,-,,0,,
2,01/03/2015,Zimbabwe,Brisbane Cricket Ground,did not bat,-,-,-,,0,,
3,04/03/2015,United Arab Emirates,McLean Park,did not bat,-,-,-,,0,,
4,07/03/2015,South Africa,Eden Park,c Imran Tahir b D W Steyn,1,6,16.67,,1,1.00,16.67
5,15/03/2015,Ireland,Adelaide Oval,did not bat,-,-,-,,1,1.00,16.67
6,20/03/2015,Australia,Adelaide Oval,not out,6*,21,28.57,,7,7.00,25.93
7,17/04/2015,Bangladesh,Shere Bangla National Stadium,not out,1*,1,100.00,,8,8.00,28.57
8,19/04/2015,Bangladesh,Shere Bangla National Stadium,did not bat,-,-,-,,8,8.00,28.57
9,11/07/2015,Sri Lanka,Rangiri Dambulla International Stadium,did not bat,-,-,-,,8,8.00,28.57
10,15/07/2015,Sri Lanka,Pallekele International Cricket Stadium,not out,0*,0,-,,8,8.00,28.57
11,19/07/2015,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,8,8.00,28.57
12,22/07/2015,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,8,8.00,28.57
13,26/07/2015,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,c S M S M Senanayake b T A M Siriwardana,0,7,0.00,,8,4.00,22.86
14,31/01/2016,New Zealand,Eden Park,c †L Ronchi b A F Milne,0,2,0.00,,8,2.67,21.62
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
