0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,2.0,0,20,0,0,0/20,,,10.00
Bermuda,21.3,1,113,4,0,2/25,28.25,32.25,5.26
Canada,27.5,4,96,7,0,3/29,13.71,23.86,3.45
England,2.0,0,14,0,0,0/14,,,7.00
India,4.3,0,34,0,0,0/34,,,7.56
Ireland,11.0,0,85,1,0,1/51,85.00,66.00,7.73
Netherlands,26.0,2,117,6,0,3/30,19.50,26.00,4.50
New Zealand,8.0,0,63,1,0,1/63,63.00,48.00,7.88
Scotland,10.0,1,43,3,0,3/43,14.33,20.00,4.30
South Africa,3.0,0,45,1,0,1/45,45.00,18.00,15.00
Sri Lanka,4.0,0,31,0,0,0/31,,,7.75
Zimbabwe,46.0,1,320,3,0,1/39,106.67,92.00,6.96
Overall (12),165.5,9,981,26,0,3/29,37.73,38.27,5.92
