0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Opening,68,8,3,10,4,114*,2017,33.62,59.08,16,0
3,2,0,0,0,0,25,31,15.50,52.54,0,0
4,2,0,0,0,0,39,41,20.50,67.21,0,0
5,1,0,0,0,0,8,8,8.00,38.10,0,0
6,3,2,0,1,0,54,121,121.00,77.56,0,0
7,1,1,0,0,0,1*,1,,7.14,0,0
Overall,77,11,3,11,4,114*,2219,33.62,59.57,17,0
