0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/02/2010,Afghanistan,Sharjah Cricket Stadium,did not bat,-,-,-,,0,,
2,07/07/2010,Ireland,VRA Ground,b G H Dockrell,38,75,50.67,,38,38.00,50.67
3,09/07/2010,Kenya,Sportpark Thurlede,c D S Wesonga b T M Odoyo,5,13,38.46,,43,21.50,48.86
4,10/07/2010,Kenya,Sportpark Thurlede,lbw b H A Varaiya,14,40,35.00,,57,19.00,44.53
5,07/09/2010,Ireland,"Cricket, Skating & Curling Club",c J F Mooney b D T Johnston,12,28,42.86,,69,17.25,44.23
6,28/02/2011,Zimbabwe,Vidarbha Cricket Association Stadium,c & b R W Price,1,10,10.00,,70,14.00,42.17
7,03/03/2011,Pakistan,R Premadasa Stadium,b Abdul Razzaq,2,13,15.38,,72,12.00,40.22
8,16/03/2011,Australia,M Chinnaswamy Stadium,c S W Tait b M G Johnson,7,18,38.89,,79,11.29,40.10
9,19/09/2011,Ireland,Castle Avenue,b J F Mooney,26,38,68.42,,105,13.13,44.68
10,20/09/2011,Ireland,Castle Avenue,run out,30,41,73.17,,135,15.00,48.91
11,12/07/2012,Scotland,Cambusdoon New Ground,c †C D Wallace b J H Davey,9,23,39.13,,144,14.40,48.16
12,11/03/2013,Kenya,ICC Global Cricket Academy,c T Mishra b E Otieno,6,15,40.00,,150,13.64,47.77
13,27/08/2013,Netherlands,Maple Leaf North - West Ground,not out,19*,22,86.36,,169,15.36,50.30
14,29/08/2013,Netherlands,Maple Leaf North - West Ground,c †W Barresi b T van der Gugten,0,2,0.00,,169,14.08,50.00
15,23/01/2014,Scotland,Hagley Oval,lbw b I Wardlaw,26,23,113.04,,195,15.00,54.02
16,28/01/2014,Netherlands,Bay Oval,c Ahsan Malik b P M Seelaar,22,36,61.11,,217,15.50,54.66
No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,,
