0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Dr YS Rajasekhara Reddy Cricket Stadium,4.0,0,33,0,0,0/33,,,8.25
Harare Sports Club,16.0,0,69,2,0,1/25,34.50,48.00,4.31
Himachal Pradesh Cricket Association Stadium,4.0,1,16,1,0,1/16,16.00,24.00,4.00
Kingsmead,4.0,0,19,1,0,1/19,19.00,24.00,4.75
Newlands,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Pallekele International Cricket Stadium,19.0,0,106,2,0,2/70,53.00,57.00,5.58
Punjab Cricket Association IS Bindra Stadium,9.0,0,63,1,0,1/63,63.00,54.00,7.00
Queens Sports Club,15.3,0,87,2,0,2/26,43.50,46.50,5.61
R Premadasa Stadium,20.0,0,130,1,0,1/49,130.00,120.00,6.50
Rangiri Dambulla International Stadium,13.0,0,64,3,0,3/37,21.33,26.00,4.92
SuperSport Park,6.0,1,43,0,0,0/43,,,7.17
Wanderers Stadium,7.0,0,35,0,0,0/35,,,5.00
Overall (12),127.3,2,720,15,0,3/37,48.00,51.00,5.65
