0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,23.0,3,149,2,0,1/55,74.50,69.00,6.48
England,24.0,1,187,3,0,3/83,62.33,48.00,7.79
India,16.0,1,65,2,0,2/39,32.50,48.00,4.06
Netherlands,6.0,0,28,2,0,2/28,14.00,18.00,4.67
New Zealand,30.2,3,194,4,1,4/40,48.50,45.50,6.40
Pakistan,8.0,1,36,1,0,1/36,36.00,48.00,4.50
South Africa,6.0,1,17,0,0,0/17,,,2.83
Sri Lanka,31.1,4,168,8,0,3/30,21.00,23.38,5.39
West Indies,20.0,1,87,2,0,1/16,43.50,60.00,4.35
Zimbabwe,110.2,8,455,20,0,3/13,22.75,33.10,4.12
Overall (10),274.5,23,1386,44,1,4/40,31.50,37.48,5.04
