0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,07/08/2011,Afghanistan,Maple Leaf North - West Ground,,9.0,0/43,,,4.78,,
2.0,19/09/2011,Ireland,Castle Avenue,W T S Porterfield (c Zahid Hussain),6.0,1/35,,90.00,5.20,1,78.00
3.0,20/09/2011,Ireland,Castle Avenue,A R Cusack (b),10.0,1/45,,75.00,4.92,2,61.50
4.0,12/07/2012,Scotland,Cambusdoon New Ground,,9.0,0/26,,102.00,4.38,,74.50
5.0,11/03/2013,Kenya,ICC Global Cricket Academy,C O Obuya (b),10.0,1/38,,88.00,4.25,3,62.33
6.0,13/03/2013,Kenya,ICC Global Cricket Academy,,7.0,0/32,,102.00,4.29,,73.00
7.0,27/08/2013,Netherlands,Maple Leaf North - West Ground,P W Borren (c D Daesrath),5.0,1/20,,84.00,4.27,4,59.75
8.0,29/08/2013,Netherlands,Maple Leaf North - West Ground,,1.4,0/13,,86.50,4.37,,63.00
9.0,23/01/2014,Scotland,Hagley Oval,,9.0,0/50,,100.00,4.53,,75.50
