0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,34.2,3,163,0,0,,,,4.75
Second,22.0,0,128,0,0,,,,5.82
Overall,56.2,3,291,0,0,0/0,,,5.17
