0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,2.0,0,12,1,0,1/12,12.00,12.00,6.00
Basin Reserve,7.0,0,31,2,0,2/31,15.50,21.00,4.43
Carisbrook,5.0,0,18,0,0,,,,3.60
Eden Park,11.4,0,59,1,0,1/37,59.00,70.00,5.06
Gaddafi Stadium,8.0,0,40,0,0,0/40,,,5.00
Gandhi Sports Complex Ground,0.4,0,3,0,0,0/3,,,4.50
MA Chidambaram Stadium,3.0,0,23,0,0,0/23,,,7.67
Nehru Stadium (Pune),3.0,0,16,0,0,0/16,,,5.33
Queen's Park Oval,3.0,0,19,0,0,0/19,,,6.33
Reliance Stadium,2.0,0,14,0,0,0/14,,,7.00
Overall (10),45.2,0,235,4,0,2/31,58.75,68.00,5.18
