0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Headingley,2,1,0,0,0,0,17,17,17.00,70.83,0,0
Kennington Oval,1,1,0,0,0,0,6,6,6.00,60.00,0,0
Lord's,1,0,0,0,0,0,0,0,,,0,0
Old Trafford,1,1,0,0,1,0,70,70,70.00,71.43,0,0
,,,,,,,,,,,,
