0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,72.2,3,379,20,2,5/46,18.95,21.70,5.24
Australia,7.0,0,57,0,0,0/57,,,8.14
Bangladesh,20.0,0,146,3,0,1/42,48.67,40.00,7.30
England,10.0,0,61,2,0,2/61,30.50,30.00,6.10
New Zealand,20.0,0,124,3,0,2/59,41.33,40.00,6.20
Pakistan,10.0,1,62,4,1,4/62,15.50,15.00,6.20
Scotland,29.0,1,153,6,0,2/42,25.50,29.00,5.28
Sri Lanka,17.0,1,121,4,0,2/52,30.25,25.50,7.12
United Arab Emirates,26.1,1,122,6,0,2/26,20.33,26.17,4.66
West Indies,10.0,0,76,2,0,2/76,38.00,30.00,7.60
Zimbabwe,10.0,0,59,1,0,1/59,59.00,60.00,5.90
Overall (11),231.3,7,1360,51,3,5/46,26.67,27.24,5.87
