0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,4,0,0,2,0,89,223,55.75,103.72,6,1
Bangladesh,108,101,21,3,17,3,117,2944,36.80,79.74,92,25
England and Wales,13,13,1,1,4,0,102*,552,46.00,88.32,8,3
Ireland,10,10,4,0,2,0,63,304,50.67,94.41,13,1
New Zealand,12,12,2,0,2,2,86,265,26.50,74.86,6,2
Pakistan,5,5,0,0,0,0,44,105,21.00,70.95,2,0
Scotland,1,1,0,0,0,1,0,0,0.00,,0,0
South Africa,5,5,1,1,1,0,110*,181,45.25,81.17,2,0
Sri Lanka,15,13,1,0,2,3,98*,253,21.08,69.70,14,3
United Arab Emirates,5,5,0,1,1,0,144,302,60.40,81.18,6,0
West Indies,20,17,3,0,3,1,72,404,28.86,66.78,14,4
Zimbabwe,18,16,1,1,3,0,101,567,37.80,71.05,18,5
,,,,,,,,,,,,
