0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,12,12,2,0,1,1,63,274,27.40,58.67,4,0
England,8,7,0,0,2,0,65,230,32.86,62.50,5,0
India,13,13,1,0,2,2,57,256,21.33,59.67,1,0
Pakistan,18,18,0,0,2,2,59,358,19.89,60.17,9,0
South Africa,7,7,0,0,1,0,74,214,30.57,66.46,4,0
Sri Lanka,11,11,1,0,1,0,55,196,19.60,62.22,4,0
West Indies,5,5,1,0,0,0,42,140,35.00,59.07,1,0
Overall (7),74,73,5,0,9,5,74,1668,24.53,61.03,28,0
