0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,18,18,18.00,33.33,0,0
AMI Stadium,8,8,0,0,1,0,57,188,23.50,57.67,5,0
Arun Jaitley Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Basin Reserve,7,7,1,0,1,1,52*,143,23.83,75.66,2,0
Bellerive Oval,2,2,1,0,1,0,74,115,115.00,75.16,3,0
Brisbane Cricket Ground,2,1,0,0,0,0,28,28,28.00,59.57,2,0
Buffalo Park,2,2,0,0,0,0,24,41,20.50,51.25,0,0
Carisbrook,2,2,0,0,0,0,20,37,18.50,44.05,0,0
Eden Park,11,11,0,0,0,2,46,174,15.82,55.06,3,0
Edgbaston,1,1,0,0,1,0,65,65,65.00,57.02,0,0
Jinnah Stadium (Gujwranwala),1,1,0,0,1,0,58,58,58.00,61.05,2,0
Jinnah Stadium (Sialkot),1,1,0,0,0,0,5,5,5.00,62.50,0,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,22,22,22.00,81.48,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,17,17,17.00,62.96,0,0
Mangaung Oval,1,1,1,0,0,0,22*,22,,70.97,0,0
McLean Park,3,3,0,0,1,0,53,68,22.67,60.71,1,0
Melbourne Cricket Ground,5,5,1,0,0,1,43,88,22.00,54.32,1,0
National Stadium (Karachi),1,1,0,0,0,0,32,32,32.00,84.21,1,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,33,33,33.00,45.83,0,0
Nehru Stadium (Margao),1,1,1,0,0,0,13*,13,,59.09,1,0
Newlands,1,1,0,0,0,0,25,25,25.00,104.17,2,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,59,59,59.00,90.77,0,0
R Premadasa Stadium,2,2,0,0,1,0,55,78,39.00,75.73,0,0
Reliance Stadium,1,1,0,0,0,0,5,5,5.00,45.45,0,0
Seddon Park,1,1,0,0,0,0,4,4,4.00,20.00,1,0
Sharjah Cricket Stadium,5,5,0,0,1,0,63,140,28.00,67.63,1,0
Sinhalese Sports Club Ground,2,2,0,0,0,0,26,29,14.50,47.54,0,0
St George's Park,1,1,0,0,0,0,13,13,13.00,30.23,0,0
SuperSport Park,1,1,0,0,0,0,27,27,27.00,79.41,1,0
Sydney Cricket Ground,4,4,0,0,0,0,25,85,21.25,58.62,2,0
WACA Ground,2,2,0,0,0,0,34,36,18.00,60.00,0,0
Overall (31),74,73,5,0,9,5,74,1668,24.53,61.03,28,0
