0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
National Stadium (Karachi),8.0,1,44,1,0,1/44,44.00,48.00,5.50
Overall (1),8.0,1,44,1,0,1/44,44.00,48.00,5.50
