0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,1,0,77,77,77.00,104.05,0,0
Buffalo Park,1,1,0,0,0,0,23,23,23.00,164.29,0,0
Kingsmead,1,1,0,0,0,0,14,14,14.00,82.35,0,0
Mangaung Oval,1,1,0,0,0,0,11,11,11.00,73.33,0,0
Melbourne Cricket Ground,2,2,0,0,0,0,7,13,6.50,72.22,0,0
Newlands,1,1,0,0,0,0,13,13,13.00,68.42,1,0
Sydney Cricket Ground,1,1,0,0,0,0,1,1,1.00,10.00,0,0
Wanderers Stadium,1,1,0,0,1,0,89,89,89.00,78.07,0,0
Overall (8),9,9,0,0,2,0,89,241,26.78,85.77,1,0
