0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,37.2,2,137,10,1,5/16,13.70,22.40,3.67
Albion Sports Complex,10.0,1,54,1,0,1/54,54.00,60.00,5.40
AMI Stadium,15.0,2,54,4,0,2/27,13.50,22.50,3.60
Brisbane Cricket Ground,35.5,4,158,8,1,4/44,19.75,26.88,4.41
Eden Park,20.0,2,59,4,0,3/22,14.75,30.00,2.95
Jawaharlal Nehru Stadium (Delhi),10.0,1,41,4,1,4/41,10.25,15.00,4.10
Keenan Stadium,2.1,0,3,2,0,2/3,1.50,6.50,1.38
Lord's,11.0,0,56,1,0,1/56,56.00,66.00,5.09
Melbourne Cricket Ground,108.3,19,453,19,1,4/39,23.84,34.26,4.18
Mindoo Philip Park,10.0,0,56,0,0,0/56,,,5.60
Nehru Stadium (Indore),8.0,1,37,2,0,2/37,18.50,24.00,4.63
Old Trafford,10.0,1,33,2,0,2/33,16.50,30.00,3.30
Sardar Patel Stadium,8.0,0,50,0,0,0/50,,,6.25
Sharjah Cricket Stadium,27.0,0,127,3,0,3/49,42.33,54.00,4.70
Sydney Cricket Ground,114.5,11,406,15,0,3/28,27.07,45.93,3.54
Trent Bridge,11.0,1,37,0,0,0/37,,,3.36
University Stadium,8.0,4,7,3,0,3/7,2.33,16.00,0.88
WACA Ground,18.3,2,65,4,0,3/46,16.25,27.75,3.51
Overall (18),465.1,51,1833,82,4,5/16,22.35,34.04,3.94
