0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,09/01/1983,New Zealand,Melbourne Cricket Ground,did not bat,-,-,-,,0,,
2,11/01/1983,England,Sydney Cricket Ground,b R G D Willis,0,4,0.00,,0,0.00,0.00
3,16/01/1983,England,Brisbane Cricket Ground,did not bat,-,-,-,,0,0.00,0.00
4,18/01/1983,New Zealand,Sydney Cricket Ground,lbw b R J Hadlee,2,2,100.00,,2,1.00,33.33
5,22/01/1983,New Zealand,Melbourne Cricket Ground,not out,0*,1,0.00,,2,1.00,28.57
6,23/01/1983,England,Melbourne Cricket Ground,did not bat,-,-,-,,2,1.00,28.57
7,17/03/1983,New Zealand,Sydney Cricket Ground,b M D Crowe,0,3,0.00,,2,0.67,20.00
8,08/01/1984,West Indies,Melbourne Cricket Ground,run out,2,3,66.67,,4,1.00,30.77
9,10/01/1984,Pakistan,Sydney Cricket Ground,did not bat,-,-,-,,4,1.00,30.77
10,15/01/1984,Pakistan,Brisbane Cricket Ground,did not bat,-,-,-,,4,1.00,30.77
11,17/01/1984,West Indies,Sydney Cricket Ground,not out,9*,11,81.82,,13,3.25,54.17
12,21/01/1984,Pakistan,Melbourne Cricket Ground,did not bat,-,-,-,,13,3.25,54.17
13,22/01/1984,West Indies,Melbourne Cricket Ground,b M A Holding,0,2,0.00,,13,2.60,50.00
14,25/01/1984,Pakistan,Sydney Cricket Ground,did not bat,-,-,-,,13,2.60,50.00
15,29/01/1984,West Indies,Adelaide Oval,did not bat,-,-,-,,13,2.60,50.00
16,30/01/1984,Pakistan,Adelaide Oval,did not bat,-,-,-,,13,2.60,50.00
17,05/02/1984,West Indies,WACA Ground,did not bat,-,-,-,,13,2.60,50.00
18,08/02/1984,West Indies,Sydney Cricket Ground,not out,4*,12,33.33,,17,3.40,44.74
19,11/02/1984,West Indies,Melbourne Cricket Ground,run out,1,1,100.00,,18,3.00,46.15
20,12/02/1984,West Indies,Melbourne Cricket Ground,did not bat,-,-,-,,18,3.00,46.15
21,29/02/1984,West Indies,Albion Sports Complex,did not bat,-,-,-,,18,3.00,46.15
22,19/04/1984,West Indies,Mindoo Philip Park,not out,0*,5,0.00,,18,3.00,40.91
23,28/09/1984,India,Jawaharlal Nehru Stadium (Delhi),run out,2,8,25.00,,20,2.86,38.46
24,01/10/1984,India,University Stadium,did not bat,-,-,-,,20,2.86,38.46
25,03/10/1984,India,Keenan Stadium,did not bat,-,-,-,,20,2.86,38.46
26,05/10/1984,India,Sardar Patel Stadium,did not bat,-,-,-,,20,2.86,38.46
27,06/10/1984,India,Nehru Stadium (Indore),did not bat,-,-,-,,20,2.86,38.46
28,08/01/1985,Sri Lanka,Sydney Cricket Ground,did not bat,-,-,-,,20,2.86,38.46
29,25/05/1989,England,Old Trafford,b I T Botham,6,9,66.67,,26,3.25,42.62
30,27/05/1989,England,Trent Bridge,not out,0*,1,0.00,,26,3.25,41.94
31,29/05/1989,England,Lord's,did not bat,-,-,-,,26,3.25,41.94
32,03/01/1990,Pakistan,Melbourne Cricket Ground,did not bat,-,-,-,,26,3.25,41.94
33,04/01/1990,Sri Lanka,Melbourne Cricket Ground,did not bat,-,-,-,,26,3.25,41.94
34,11/02/1990,Pakistan,Brisbane Cricket Ground,did not bat,-,-,-,,26,3.25,41.94
35,13/02/1990,Pakistan,Sydney Cricket Ground,did not bat,-,-,-,,26,3.25,41.94
36,18/02/1990,Sri Lanka,Adelaide Oval,did not bat,-,-,-,,26,3.25,41.94
37,20/02/1990,Pakistan,Sydney Cricket Ground,b Imran Khan,0,2,0.00,,26,2.89,40.63
38,23/02/1990,Pakistan,Melbourne Cricket Ground,did not bat,-,-,-,,26,2.89,40.63
39,25/02/1990,Pakistan,Sydney Cricket Ground,did not bat,-,-,-,,26,2.89,40.63
40,03/03/1990,India,AMI Stadium,c Kapil Dev b M M Prabhakar,6,9,66.67,,32,3.20,43.84
41,04/03/1990,New Zealand,AMI Stadium,not out,2*,2,100.00,,34,3.40,45.33
42,10/03/1990,New Zealand,Eden Park,did not bat,-,-,-,,34,3.40,45.33
43,11/03/1990,New Zealand,Eden Park,did not bat,-,-,-,,34,3.40,45.33
44,26/04/1990,New Zealand,Sharjah Cricket Stadium,did not bat,-,-,-,,34,3.40,45.33
45,02/05/1990,Sri Lanka,Sharjah Cricket Stadium,did not bat,-,-,-,,34,3.40,45.33
46,04/05/1990,Pakistan,Sharjah Cricket Stadium,b Wasim Akram,0,1,0.00,,34,3.09,44.74
47,29/11/1990,New Zealand,Sydney Cricket Ground,c R G Petrie b W Watson,0,1,0.00,,34,2.83,44.16
48,02/12/1990,New Zealand,Adelaide Oval,did not bat,-,-,-,,34,2.83,44.16
49,09/12/1990,England,WACA Ground,did not bat,-,-,-,,34,2.83,44.16
50,16/12/1990,England,Brisbane Cricket Ground,did not bat,-,-,-,,34,2.83,44.16
51,01/01/1991,England,Sydney Cricket Ground,did not bat,-,-,-,,34,2.83,44.16
52,10/01/1991,England,Melbourne Cricket Ground,did not bat,-,-,-,,34,2.83,44.16
No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,,
