0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,58,1,0,1/58,58.00,60.00,5.80
Bellerive Oval,10.0,1,43,3,0,3/43,14.33,20.00,4.30
Brisbane Cricket Ground,8.0,1,46,0,0,0/46,,,5.75
County Ground (Bristol),10.0,0,41,3,0,3/41,13.67,20.00,4.10
Edgbaston,4.0,1,24,2,0,2/24,12.00,12.00,6.00
Grange Cricket Club,9.5,2,31,2,0,2/31,15.50,29.50,3.15
M Chinnaswamy Stadium,8.0,0,53,0,0,0/53,,,6.63
Melbourne Cricket Ground,9.1,0,51,1,0,1/51,51.00,55.00,5.56
Sydney Cricket Ground,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Zahur Ahmed Chowdhury Stadium,19.0,0,98,4,0,3/43,24.50,28.50,5.16
Overall (10),98.0,5,490,17,0,3/41,28.82,34.59,5.00
