0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,04/12/1985,West Indies,Pindi Club Ground,did not bat,-,-,-,,0,,
2,06/12/1985,West Indies,National Stadium (Karachi),not out,4*,11,36.36,,4,,36.36
3,02/03/1986,Sri Lanka,Asgiriya Stadium,did not bat,-,-,-,,4,,36.36
4,08/03/1986,Sri Lanka,Tyronne Fernando Stadium,did not bat,-,-,-,,4,,36.36
5,11/03/1986,Sri Lanka,Sinhalese Sports Club Ground,did not bat,-,-,-,,4,,36.36
6,30/03/1986,Sri Lanka,P Sara Oval,not out,11*,10,110.00,,15,,71.43
7,31/03/1986,Bangladesh,Tyronne Fernando Stadium,did not bat,-,-,-,,15,,71.43
8,06/04/1986,Sri Lanka,Sinhalese Sports Club Ground,not out,1*,2,50.00,,16,,69.57
9,07/04/1986,New Zealand,Sinhalese Sports Club Ground,did not bat,-,-,-,,16,,69.57
10,11/04/1986,Australia,Sharjah Cricket Stadium,did not bat,-,-,-,,16,,69.57
11,15/04/1986,New Zealand,Sharjah Cricket Stadium,did not bat,-,-,-,,16,,69.57
12,18/04/1986,India,Sharjah Cricket Stadium,b C Sharma,0,1,0.00,,16,16.00,66.67
13,20/11/1987,England,National Stadium (Karachi),did not bat,-,-,-,,16,16.00,66.67
14,22/11/1987,England,Arbab Niaz Stadium,c †R C Russell b P A J De Freitas,0,2,0.00,,16,8.00,61.54
15,18/12/1989,India,Jinnah Stadium (Gujwranwala),c M M Prabhakar b S A Ankola,2,4,50.00,,18,6.00,60.00
16,20/12/1989,India,National Stadium (Karachi),did not bat,-,-,-,,18,6.00,60.00
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
