0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arbab Niaz Stadium,1,1,0,0,0,1,0,0,0.00,,1,2
Asgiriya Stadium,1,0,0,0,0,0,0,0,,,0,0
Jinnah Stadium (Gujwranwala),1,1,0,0,0,0,2,2,2.00,50.00,0,0
National Stadium (Karachi),3,1,1,0,0,0,4*,4,,36.36,0,1
P Sara Oval,1,1,1,0,0,0,11*,11,,110.00,4,0
Pindi Club Ground,1,0,0,0,0,0,0,0,,,2,0
Sharjah Cricket Stadium,3,1,0,0,0,1,0,0,0.00,,2,0
Sinhalese Sports Club Ground,3,1,1,0,0,0,1*,1,,,6,1
Tyronne Fernando Stadium,2,0,0,0,0,0,0,0,,,3,1
Overall (9),16,6,3,0,0,2,11*,18,6.00,60.00,18,5
