0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bellerive Oval,4.0,0,46,1,0,1/46,46.00,24.00,11.50
Bert Sutcliffe Oval,5.0,1,20,0,0,0/20,,,4.00
Civil Service Cricket Club,7.0,0,24,1,0,1/15,24.00,42.00,3.43
Dubai International Cricket Stadium,2.0,0,6,0,0,0/6,,,3.00
Grange Cricket Club,16.0,0,102,1,0,1/50,102.00,96.00,6.38
Hagley Oval,9.0,0,51,1,0,1/30,51.00,54.00,5.67
Mannofield Park,11.0,1,52,4,0,3/31,13.00,16.50,4.73
Saxton Oval,7.0,0,45,0,0,0/45,,,6.43
Sharjah Cricket Stadium,6.0,0,38,1,0,1/29,38.00,36.00,6.33
Overall (9),67.0,2,384,9,0,3/31,42.67,44.67,5.73
