0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,03/03/2019,South Africa,Wanderers Stadium,run out,49,49,100.00,,49,49.00,100.00
2,06/03/2019,South Africa,SuperSport Park,lbw b A Nortje,31,45,68.89,,80,40.00,85.11
3,10/03/2019,South Africa,Kingsmead,c 哘 de Kock b T Shamsi,25,44,56.82,,105,35.00,76.09
4,13/03/2019,South Africa,St George's Park,c R R Hendricks b L Ngidi,0,4,0.00,,105,26.25,73.94
5,16/03/2019,South Africa,Newlands,c F du Plessis b Imran Tahir,22,47,46.81,,127,25.40,67.20
6,30/09/2019,Pakistan,National Stadium (Karachi),lbw b Imad Wasim,1,14,7.14,,128,21.33,63.05
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
