0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,03/03/2019,South Africa,Wanderers Stadium,49,49,49.00,,0,,,0,,,,26 years 321 days
2.0,06/03/2019,South Africa,SuperSport Park,31,80,40.00,,0,,,0,,,,26 years 324 days
3.0,10/03/2019,South Africa,Kingsmead,25,105,35.00,,0,,,0,,,,26 years 328 days
4.0,13/03/2019,South Africa,St George's Park,0,105,26.25,0/16,0,,,0,,,,26 years 331 days
5.0,16/03/2019,South Africa,Newlands,22,127,25.40,,0,,,0,,,,26 years 334 days
6.0,30/09/2019,Pakistan,National Stadium (Karachi),1,128,21.33,,0,,1,1,,,,27 years 167 days
