0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
St George's Park,2.0,0,16,0,0,0/16,,,8.00
Overall (1),2.0,0,16,0,0,0/0,,,8.00
