0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,1014.2,46,5025,157,2,5/30,32.01,38.76,4.95
Second,777.2,33,3655,116,2,5/41,31.51,40.21,4.70
Overall,1791.4,79,8680,273,4,5/30,31.79,39.38,4.84
