0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Grace Road,1,1,0,0,0,0,1,1,1.00,4.35,0,0
Grange Cricket Club,2,2,0,0,0,0,1,2,1.00,7.41,0,0
New Road,1,1,0,0,0,0,13,13,13.00,40.63,0,0
Riverside Ground,1,1,0,0,0,0,3,3,3.00,100.00,0,0
Overall (4),5,5,0,0,0,0,13,19,3.80,22.35,0,0
