0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,5.0,0,32,0,0,0/14,,,6.40
Second,15.2,1,96,1,0,1/59,96.00,92.00,6.26
Overall,20.2,1,128,1,0,1/59,128.00,122.00,6.30
