0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,2,83,4,0,3/31,20.75,30.00,4.15
AMI Stadium,6.0,0,41,0,0,0/41,,,6.83
Barabati Stadium,8.4,0,54,1,0,1/54,54.00,52.00,6.23
Bellerive Oval,9.0,0,61,0,0,0/61,,,6.78
Brisbane Cricket Ground,7.0,0,33,0,0,0/33,,,4.71
County Ground (Bristol),37.3,5,174,8,1,4/46,21.75,28.13,4.64
Darren Sammy National Cricket Stadium,6.0,0,32,1,0,1/32,32.00,36.00,5.33
Dubai International Cricket Stadium,10.0,2,42,3,0,3/42,14.00,20.00,4.20
Eden Park,19.0,1,70,5,0,3/32,14.00,22.80,3.68
Edgbaston,65.0,4,299,9,0,2/49,33.22,43.33,4.60
Grange Cricket Club,17.0,0,84,2,0,2/35,42.00,51.00,4.94
Green Park,9.0,2,36,1,0,1/36,36.00,54.00,4.00
Hagley Oval,7.0,0,24,0,0,0/24,,,3.43
Headingley,40.0,0,296,6,1,4/81,49.33,40.00,7.40
Holkar Cricket Stadium,10.0,1,55,4,1,4/55,13.75,15.00,5.50
Kennington Oval,105.3,4,543,11,0,3/50,49.36,57.55,5.15
Kensington Oval,19.4,2,125,4,0,3/62,31.25,29.50,6.36
Lord's,100.1,1,493,16,1,4/64,30.81,37.56,4.92
M Chinnaswamy Stadium,15.0,1,122,1,0,1/49,122.00,90.00,8.13
MA Chidambaram Stadium,6.4,0,15,4,1,4/15,3.75,10.00,2.25
Madhavrao Scindia Cricket Ground,10.0,0,74,0,0,0/74,,,7.40
McLean Park,19.0,0,144,3,0,2/75,48.00,38.00,7.58
Melbourne Cricket Ground,10.0,0,66,2,0,2/66,33.00,30.00,6.60
Newlands,19.0,1,105,4,1,4/71,26.25,28.50,5.53
Old Trafford,23.0,2,120,5,1,4/51,24.00,27.60,5.22
Providence Stadium,16.2,2,89,3,0,3/41,29.67,32.67,5.45
R Premadasa Stadium,19.1,0,90,5,0,3/36,18.00,23.00,4.70
Rangiri Dambulla International Stadium,26.3,0,122,6,0,2/26,20.33,26.50,4.60
Riverside Ground,35.0,3,160,5,0,2/16,32.00,42.00,4.57
Seddon Park,12.5,0,88,1,0,1/56,88.00,77.00,6.86
Sheikh Zayed Stadium,16.0,2,75,2,0,1/21,37.50,48.00,4.69
Shere Bangla National Stadium,15.0,2,80,3,0,2/46,26.67,30.00,5.33
Sir Vivian Richards Stadium,23.0,1,118,3,0,2/58,39.33,46.00,5.13
Sophia Gardens,19.0,1,83,7,1,4/44,11.86,16.29,4.37
St George's Park,9.5,0,30,2,0,2/30,15.00,29.50,3.05
SuperSport Park,10.0,0,67,3,0,3/67,22.33,20.00,6.70
Sydney Cricket Ground,22.5,1,128,1,0,1/18,128.00,137.00,5.61
The Rose Bowl,45.0,3,228,9,0,3/25,25.33,30.00,5.07
Trent Bridge,62.0,5,320,14,1,5/23,22.86,26.57,5.16
Vidarbha Cricket Association Stadium,10.0,2,65,2,0,2/65,32.50,30.00,6.50
WACA Ground,30.0,2,167,7,0,3/55,23.86,25.71,5.57
Wanderers Stadium,25.1,1,143,8,1,4/39,17.88,18.88,5.68
Westpac Stadium,21.2,3,120,3,0,3/26,40.00,42.67,5.63
Overall (43),1018.1,56,5364,178,10,5/23,30.13,34.32,5.27
