0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,10.0,0,43,1,0,1/43,43.00,60.00,4.30
India,11.1,0,83,2,0,1/38,41.50,33.50,7.43
Ireland,28.0,3,128,6,1,5/42,21.33,28.00,4.57
Kenya,9.0,1,45,0,0,0/8,,,5.00
New Zealand,14.0,0,90,2,0,1/21,45.00,42.00,6.43
Pakistan,32.4,2,192,4,0,2/41,48.00,49.00,5.88
Scotland,6.0,2,12,0,0,0/12,,,2.00
South Africa,5.0,1,28,1,0,1/28,28.00,30.00,5.60
Sri Lanka,35.0,2,196,4,0,2/51,49.00,52.50,5.60
West Indies,1.0,0,16,0,0,0/16,,,16.00
Zimbabwe,38.0,1,184,2,0,1/19,92.00,114.00,4.84
Overall (11),189.5,12,1017,22,1,5/42,46.23,51.77,5.36
