0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,30/03/1974,New Zealand,Carisbrook,-,0,,2/36,2,18.00,,0,,,,25 years 198 days
2.0,31/03/1974,New Zealand,AMI Stadium,-,0,,1/35,3,23.67,,0,,,,25 years 199 days
3.0,01/01/1975,England,Melbourne Cricket Ground,20,20,20.00,1/27,4,24.50,1,1,,,,26 years 110 days
4.0,07/06/1975,Pakistan,Headingley,18,38,19.00,2/32,6,21.67,1,2,,,,26 years 267 days
5.0,11/06/1975,Sri Lanka,Kennington Oval,-,38,19.00,0/44,6,29.00,,2,,,,26 years 271 days
6.0,14/06/1975,West Indies,Kennington Oval,8,46,15.33,1/41,7,30.71,,2,,,,26 years 274 days
7.0,18/06/1975,England,Headingley,-,46,15.33,3/22,10,23.70,,2,,,,26 years 278 days
8.0,21/06/1975,West Indies,Lord's,7,53,13.25,0/71,10,30.80,,2,,,,26 years 281 days
9.0,20/12/1975,West Indies,Adelaide Oval,3*,56,14.00,4/19,14,23.36,1,3,,,,27 years 98 days
10.0,02/06/1977,England,Old Trafford,5,61,12.20,3/20,17,20.41,1,4,,,,28 years 263 days
11.0,04/06/1977,England,Edgbaston,0,61,10.17,0/29,17,22.12,,4,,,,28 years 265 days
12.0,11/12/1979,England,Sydney Cricket Ground,9*,70,11.67,0/30,17,23.88,1,5,,,,31 years 89 days
13.0,18/01/1980,West Indies,Sydney Cricket Ground,5,75,10.71,1/46,18,25.11,,5,,,,31 years 127 days
14.0,21/01/1981,New Zealand,Sydney Cricket Ground,0*,75,10.71,0/3,18,25.28,,5,,,,32 years 131 days
15.0,29/01/1981,New Zealand,Sydney Cricket Ground,4,79,9.88,1/31,19,25.58,1,6,,,,32 years 139 days
16.0,31/01/1981,New Zealand,Melbourne Cricket Ground,-,79,9.88,1/25,20,25.55,,6,,,,32 years 141 days
17.0,01/02/1981,New Zealand,Melbourne Cricket Ground,-,79,9.88,0/35,20,27.30,,6,,,,32 years 142 days
