0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,15/02/1993,Pakistan,Buffalo Park,c †Rashid Latif b Wasim Akram,1,3,33.33,,1,1.00,33.33
2,17/02/1993,West Indies,Newlands,c & b I R Bishop,1,13,7.69,,2,1.00,12.50
3,23/02/1993,West Indies,Mangaung Oval,not out,23*,28,82.14,,25,12.50,56.82
4,08/01/1994,New Zealand,Brisbane Cricket Ground,c & b S A Thomson,19,35,54.29,,44,14.67,55.70
5,25/01/1994,Australia,Sydney Cricket Ground,b S K Warne,13,31,41.94,,57,14.25,51.82
6,03/10/2002,Bangladesh,Senwes Park,not out,4*,6,66.67,,61,15.25,52.59
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
