0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,10.0,0,48,3,0,3/48,16.00,20.00,4.80
Brisbane Cricket Ground,9.0,0,43,0,0,0/43,,,4.78
Edgbaston,16.0,5,55,2,0,1/16,27.50,48.00,3.44
Gandhi Stadium,7.0,1,26,1,0,1/26,26.00,42.00,3.71
Headingley,11.0,2,30,3,0,3/30,10.00,22.00,2.73
Kennington Oval,29.0,2,83,2,0,1/21,41.50,87.00,2.86
Lord's,10.0,0,27,3,0,3/27,9.00,20.00,2.70
Melbourne Cricket Ground,16.0,0,69,1,0,1/49,69.00,108.00,3.83
North Marine Road Ground,9.0,1,35,1,0,1/35,35.00,54.00,3.89
Old Trafford,11.0,1,29,3,0,3/29,9.67,22.00,2.64
Sardar Vallabhai Patel Stadium,10.0,3,18,2,0,2/18,9.00,30.00,1.80
Sinhalese Sports Club Ground,16.0,0,71,3,0,2/34,23.67,32.00,4.44
St Helen's,11.0,3,29,1,0,1/29,29.00,66.00,2.64
Sydney Cricket Ground,26.0,3,109,4,1,4/44,27.25,39.00,4.19
Trent Bridge,20.0,3,62,3,0,2/30,20.67,40.00,3.10
Overall (15),211.0,24,734,32,1,4/44,22.94,39.94,3.45
