0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,31/03/1984,Sri Lanka,Tyronne Fernando Stadium,not out,13*,21,61.90,,13,,61.90
2,04/11/1984,Sri Lanka,Tyronne Fernando Stadium,did not bat,-,-,-,,13,,61.90
3,12/11/1984,Pakistan,Arbab Niaz Stadium,run out,2,7,28.57,,15,15.00,53.57
4,23/11/1984,Pakistan,Iqbal Stadium,run out,1,1,100.00,,16,8.00,55.17
5,02/12/1984,Pakistan,Jinnah Stadium (Sialkot),c Saleem Malik b Tausif Ahmed,4,7,57.14,,20,6.67,55.56
6,07/12/1984,Pakistan,Ibn-e-Qasim Bagh Stadium,not out,1*,3,33.33,,21,7.00,53.85
No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,,
