0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,94.5,7,351,14,0,3/24,25.07,41.36,3.64
Second,38.3,4,144,5,0,3/23,28.80,47.80,3.62
Overall,133.2,11,495,19,0,3/23,26.05,43.05,3.63
