0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,3.0,0,13,0,0,0/13,,,4.33
Ayub National Stadium,5.0,0,27,2,0,2/27,13.50,15.00,5.40
Bangabandhu National Stadium,8.4,0,30,1,0,1/30,30.00,52.00,3.46
Eden Park,10.0,1,30,1,0,1/30,30.00,60.00,3.00
Jinnah Stadium (Sialkot),1.0,0,10,0,0,0/10,,,10.00
Kennington Oval,9.0,0,37,0,0,0/37,,,4.11
Lord's,17.0,0,69,2,0,2/48,34.50,51.00,4.06
National Stadium (Karachi),2.0,0,9,1,0,1/9,9.00,12.00,4.50
Old Trafford,4.0,0,26,0,0,0/26,,,6.50
Queen's Park Oval,9.0,0,56,1,0,1/56,56.00,54.00,6.22
Sabina Park,10.0,1,37,0,0,0/37,,,3.70
Overall (11),78.4,2,344,8,0,2/27,43.00,59.00,4.37
