0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,26/03/1984,England,National Stadium (Karachi),st G Fowler b C L Smith,2,7,28.57,,2,2.00,28.57
2,12/10/1984,India,Ayub National Stadium,c M Amarnath b Kapil Dev,30,27,111.11,,32,16.00,94.12
3,31/10/1984,India,Jinnah Stadium (Sialkot),did not bat,-,-,-,,32,16.00,94.12
4,12/11/1984,New Zealand,Arbab Niaz Stadium,c M D Crowe b D A Stirling,29,36,80.56,,61,20.33,87.14
5,12/03/1988,West Indies,Sabina Park,not out,17*,35,48.57,,78,26.00,74.29
6,15/03/1988,West Indies,Antigua Recreation Ground,b W K M Benjamin,2,8,25.00,,80,20.00,70.80
7,18/03/1988,West Indies,Queen's Park Oval,c C A Walsh b B P Patterson,7,7,100.00,,87,17.40,72.50
8,31/10/1988,India,Bangabandhu National Stadium,lbw b Arshad Ayub,1,7,14.29,,88,14.67,69.29
9,20/05/1992,England,Lord's,c G A Hick b D R Pringle,3,6,50.00,,91,13.00,68.42
10,22/05/1992,England,Kennington Oval,run out,6,8,75.00,,97,12.13,68.79
11,22/08/1992,England,Lord's,not out,4*,4,100.00,,101,12.63,69.66
12,24/08/1992,England,Old Trafford,not out,12*,8,150.00,,113,14.13,73.86
13,30/12/1992,New Zealand,Eden Park,st A C Parore b C Z Harris,0,1,0.00,,113,12.56,73.38
No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,,
