0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,30/11/2012,West Indies,Sheikh Abu Naser Stadium,,8.0,0/45,,,5.63,,
2.0,02/12/2012,West Indies,Sheikh Abu Naser Stadium,,1.0,0/9,,,6.00,,
3.0,23/03/2013,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,,5.0,0/52,,,7.57,,
4.0,28/11/2014,Zimbabwe,Shere Bangla National Stadium,,10.0,0/48,,,6.42,,
5.0,01/12/2014,Zimbabwe,Shere Bangla National Stadium,,3.0,0/23,,,6.56,,
6.0,17/04/2015,Pakistan,Shere Bangla National Stadium,,5.0,0/42,,,6.84,,
7.0,25/01/2018,Sri Lanka,Shere Bangla National Stadium,,4.0,0/25,,,6.78,,
