0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,33.0,0,199,3,0,3/42,66.33,66.00,6.03
Canada,8.0,2,54,1,0,1/54,54.00,48.00,6.75
India,26.0,0,184,3,0,2/60,61.33,52.00,7.08
Ireland,9.0,1,51,0,0,0/51,,,5.67
Kenya,15.0,0,58,2,0,1/16,29.00,45.00,3.87
New Zealand,54.5,2,334,2,0,1/29,167.00,164.50,6.09
Pakistan,57.0,1,383,7,0,3/53,54.71,48.86,6.72
Scotland,16.0,2,72,4,0,3/38,18.00,24.00,4.50
South Africa,3.0,0,31,0,0,0/31,,,10.33
Sri Lanka,47.0,2,298,7,0,2/62,42.57,40.29,6.34
United Arab Emirates,4.5,0,24,1,0,1/24,24.00,29.00,4.97
Zimbabwe,92.4,8,455,17,0,3/34,26.76,32.71,4.91
Overall (12),366.2,18,2143,47,0,3/34,45.60,46.77,5.85
