0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,5.5,0,39,0,0,0/39,,,6.69
Antigua Recreation Ground,8.0,2,54,1,0,1/54,54.00,48.00,6.75
Eden Park,8.0,0,29,0,0,0/29,,,3.63
Gaddafi Stadium,21.5,0,144,4,0,2/62,36.00,32.75,6.60
Harare Sports Club,53.4,3,294,11,0,3/34,26.73,29.27,5.48
Kensington Oval,9.0,1,51,0,0,0/51,,,5.67
Khan Shaheb Osman Ali Stadium,21.0,0,104,1,0,1/22,104.00,126.00,4.95
Marrara Cricket Ground,18.0,0,117,3,0,3/42,39.00,36.00,6.50
McLean Park,17.0,2,108,1,0,1/56,108.00,102.00,6.35
Multan Cricket Stadium,7.0,0,47,0,0,0/47,,,6.71
National Stadium (Karachi),33.0,2,222,6,0,3/76,37.00,33.00,6.73
Pallekele International Cricket Stadium,10.0,0,71,1,0,1/71,71.00,60.00,7.10
Queenstown Events Centre,2.0,0,38,0,0,0/38,,,19.00
R Premadasa Stadium,15.0,1,68,2,0,1/23,34.00,45.00,4.53
Shaheed Chandu Stadium,25.0,2,109,4,0,2/42,27.25,37.50,4.36
Sheikh Abu Naser Stadium,13.0,0,52,1,0,1/32,52.00,78.00,4.00
Shere Bangla National Stadium,79.0,5,477,9,0,3/53,53.00,52.67,6.04
University Oval,7.0,0,38,0,0,0/38,,,5.43
Zahur Ahmed Chowdhury Stadium,13.0,0,81,3,0,3/38,27.00,26.00,6.23
Overall (19),366.2,18,2143,47,0,3/34,45.60,46.77,5.85
